artist,album,song_title,lexical_complexity,rhyme_complexity,semantic_depth,narrative_structure,emotional_expressiveness,composite_score
Kendrick Lamar,Dreamchasers 2,A1 Everything,0.3697372694399475,0.2609675745149097,0.7381733153750041,0.7099011852428493,0.5841174521793747,0.51013267881402
Lil Wayne,No Ceilings 2,Back 2 Back,0.37529415622628315,0.14199771163140193,0.6701142969796913,0.6470332740243885,0.2081547077250798,0.3832670511977196
Dave,The Boy Who Played the Harp,Fairchild,0.31207449982398244,0.1141789501804103,0.8344821042915533,0.6447601363818621,0.4429638580481299,0.44316285043511505
Lil Wayne,No Ceilings,Ice Cream,0.4535981484349112,0.19822281423797888,0.8090404359066674,0.6492888389223151,0.632429416276665,0.5259626295214908
Kendrick Lamar,Blurred Lines (Target Deluxe Edition) ,Give It 2 U,0.21446534339094966,0.7240020644652029,0.5064082908989948,0.6547021978101573,0.5011260645234275,0.5236057855504986
Dave,Split Decision,Our 25th Birthday,0.4351253944455536,0.1785761544860778,0.7129071669077862,0.6636459150774421,0.6482968181595805,0.5034568017857198
Dave,Poeta Herío (Colmadito Special Edition),El Limón,0.609704379881057,0.2860170800804922,0.32594332067725323,0.6303370079814258,0.0,0.353184361328999
Lil Wayne,Unknown,S.A.S.A.R.A.F.,0.3784751307805031,0.6125209459832737,0.6003777174315369,0.6725823696459714,0.7281862329635538,0.595425408177833
Lil Wayne,FWA,Without You,0.253726147160847,0.4507413341104827,0.46503159605746,0.6907479564461765,0.6887814705320746,0.49780536974462347
Kanye West,Unknown,Ye vs. the People (starring TI as the People),0.36273024166208445,0.1610408573937332,0.8767983508662033,0.6433988359144076,0.5620675390526774,0.4970892660517875
Kanye West,VULTURES 1,HOODRAT,0.4855904808648102,0.8181672903042952,0.5357538146695175,0.6251986808863828,0.5818932637243512,0.618969136560767
Kendrick Lamar,DAMN.,LUST.,0.3283214331234979,0.21192276821663575,0.7182361653835523,0.6476150649198197,0.46287589754827985,0.4520096510031979
Kendrick Lamar,Super Bowl Halftime Shows,Super Bowl LVI Halftime Show,0.3380385419802624,0.4544415280519756,0.9324077726112932,0.6412584536491631,0.7703808075220197,0.6179645744830835
Drake,Take Care,Look What You’ve Done,0.2940295396445053,0.20567024437727338,0.8094122060190053,0.7024044871944628,0.8143511671824268,0.5403368167426752
Kanye West,GOOD Fridays,"Lord, Lord, Lord",0.4410935040634447,0.8051983537407995,0.7108671046715008,0.6456376399570046,0.41098651706059114,0.610734659587858
Dave,PSYCHODRAMA,Location,0.35124527202643796,0.6228493637509593,0.5901584961419982,0.6635893198576157,0.49096320066847987,0.5417241326837654
Kendrick Lamar,C4,A Milli (Freestyle),0.45521727621966296,0.31168348788360056,0.8102077014275816,0.6775505128123184,0.4907037509802323,0.5307791946182432
Kanye West,The Life of Pablo,I Love Kanye,0.3306008148046871,0.7674972801764796,0.3807705573377939,0.7644696430423128,0.8283856494100379,0.6144961708109706
Drake,Scary Hours 2,What’s Next,0.31152612212408026,0.7820007578010878,0.7842354992216517,0.6388272303057464,0.6074499437540377,0.6319665870160879
Kanye West,Yandhi,Simulation Baptize,0.39178520542573453,0.18939196515007414,0.7892722325979042,0.6410702920731667,0.4688364432496796,0.47348731135315725
Drake,$ome $exy $ongs 4 U,SPIDER-MAN SUPERMAN,0.36725560115490746,0.3111779472791217,0.6880306534667993,0.6793627293524751,0.5597988415232142,0.5027159154516359
Kanye West,Unknown,Hot 97 Freestyle,0.41038708077737396,0.15548849012294058,0.8550869891257394,0.649165964217177,0.5345046549640377,0.4962427621367419
Kendrick Lamar,To Pimp a Butterfly,For Sale? (Interlude),0.4114081895119323,0.8024085418703377,0.7048459128472346,0.6904772323183453,0.571385739285472,0.641701688644264
Kanye West,JESUS IS KING,Every Hour,0.3076070689111644,0.7516647302223376,0.10709875786256744,0.709158357517217,0.14830513998458242,0.40689212953482984
Kanye West,JESUS IS KING,God Is,0.43533888290162914,0.2308461973356756,0.6154168063445151,0.6522234604884691,0.12545086792398724,0.39078637984121556
Drake,For All The Dogs: Scary Hours Edition,Fear Of Heights,0.2913616450730247,0.1956868882183524,0.517616221113803,0.6500391152812812,0.14020172403994274,0.3362635073921344
Drake,Dark Lane Demo Tapes,D4L,0.49066841883183,0.8257073489636716,0.5799724782939348,0.6515708743007109,0.09530173188917805,0.5373509941890131
Lil Wayne,The Last Don Dada,CivilTV Next Up Cypher,0.32684127954723063,0.20540999927643927,0.7947671759099246,0.6754946628230023,0.5777243441762162,0.49254325916923447
Dave,The Boy Who Played the Harp,Chapter 16,0.38947013327383767,0.1499123709930586,0.8400742154003645,0.656969989971044,0.3988621235820038,0.46170488569516255
Kanye West,The College Dropout,Breathe In Breathe Out,0.35139708783902424,0.7317138027469489,0.68293573985221,0.6620638917617354,0.13363638853952697,0.5158318776971498
Lil Wayne,Unknown,Key To The Streets (Remix),0.2887773767867624,0.3820997555307714,0.6866547124985257,0.6842443837222865,0.4380556473085257,0.48085914375979855
Lil Wayne,Dark Sky Paradise (Deluxe),Deep,0.31847275187456753,0.4756011803733629,0.7651544719472736,0.6928757458892985,0.7362320721459011,0.5868035161702839
Lil Wayne,Unknown,Commas,0.2547718213061731,0.7815420785503165,0.6651684785220746,0.7375727999185753,0.09893367730013261,0.5097962350510415
Kanye West,The Diary Of Alicia Keys 20,You Don’t Know My Name,0.4585536878429412,0.1941850196100987,0.6218334605298478,0.624133467785497,0.2039419446473854,0.3990320936743842
Dave,Unknown,UK Rap Freestyle,0.597623865646195,0.19594095130751724,0.28578566730399774,0.46699078740088784,0.0,0.29571576252705106
Drake,Scorpion,Finesse,0.3893418545662569,0.2534665897146822,0.5277554311545767,0.6260785951642767,0.24433326160128954,0.3895645461677367
Kanye West,ye,Violent Crimes,0.32488971393050586,0.18131202183551598,0.5938231957691074,0.6251452130681144,0.6726504369418254,0.4573724567473839
Kanye West,Graduation,I Wonder,0.2911346680973461,0.4722932165006399,0.5537667775864443,0.671097879893539,0.178793022088702,0.4234768796636893
Lil Wayne,Father of Asahd,Jealous,0.3085813775921851,0.7545741205012815,0.7515998615630523,0.6697189313601302,0.907715179112347,0.6826806534828568
Drake,For All The Dogs: Scary Hours Edition,Another Late Night,0.46383061927039465,0.33430598062166034,0.6137915946790226,0.6689489503532813,0.5367955679644644,0.5068023940911837
Lil Wayne,Pink Friday 2 (Gag City PLUTO Edition),RNB,0.24680462222853733,0.41071865041555927,0.758538840999632,0.702752541539359,0.670782108476036,0.5433176581756348
Lil Wayne,Tha Carter III (Deluxe Revised),Gossip,0.35838820595601684,0.20161558412142858,0.6949053469105109,0.6326089359297954,0.6931626283282957,0.49458647265879113
Drake,BEYONCÉ (Platinum Edition),Haunted,0.45522039036495243,0.21657989064870833,0.43387796373281884,0.5921376910728099,0.2128662918216889,0.3633585555069906
Drake,Her Loss,Treacherous Twins,0.21032235729392548,0.3873436139146472,0.7355133551509664,0.7432138576897788,0.6729108118085514,0.5320672869828172
Lil Wayne,Funeral (Deluxe),Know You Know,0.29054731907942,0.6270286935815336,0.4774706537399239,0.6309662032423021,0.22622078331613366,0.4502498551088242
Kendrick Lamar,untitled unmastered.,untitled 03 | 05.28.2013.,0.4835461463360578,0.4076410762308825,0.7514961864153166,0.6613565321734897,0.7173669038007516,0.5915955961941693
Kanye West,Dark Sky Paradise (Deluxe),I Don’t Fuck with You,0.9087356215751646,0.13433065218505047,0.24311344677966648,0.10876486073933492,0.0,0.2802672058281291
Lil Wayne,Tha Carter III (Deluxe Revised),I’m Me,0.3286278108053381,0.22787140313582757,0.8135902022912936,0.6828613678831996,0.4100834003182037,0.46985733864940393
Lil Wayne,Dedication 4,Wish You Would (Dedication 4),0.4300643485799458,0.2030382161574093,0.7937062000508709,0.6540105960140471,0.6319223967381241,0.5199997325152476
Drake,Thank Me Later,Fancy,0.3357181970156508,0.6041791457723876,0.5995065811853023,0.6383432295022753,0.41996835580313463,0.5178348976692557
Kanye West,Kanye West Presents: Good Music - Cruel Summer,The One,0.3080937286358526,0.46586097901727563,0.6687842658428013,0.6699072968470663,0.7051231167649608,0.5533515615301018
Drake,Unknown,SOMEBODY LOVES ME PT. 2,0.38505941234419894,0.18211703377588334,0.704547942387707,0.638619964130507,0.1397591343856819,0.3871955508870645
Drake,Nothing Was the Same,Wu-Tang Forever,0.2688474617047607,0.2975475585461482,0.7395295395605231,0.6464638923962119,0.49421814676270764,0.4718755031015671
Kendrick Lamar,"good kid, m.A.A.d city (Deluxe Version)",Sherane a.k.a Master Splinter’s Daughter,0.4087834833452781,0.03889078660064332,0.7090126159936886,0.6754456186724145,0.42770501027111635,0.4201397613730396
Kanye West,More Life,Glow,0.36629179723746175,0.2969652465015957,0.522615899798612,0.6592287601698471,0.32277074851133386,0.4154613147603575
Lil Wayne,Flower Boy,Droppin’ Seeds,0.5574516097764214,0.08146504067996604,0.5476631721377192,0.5763893359665393,0.1813791754014732,0.36412345202809515
Dave,Forbidden Frequencies,Xavier & Magneto,0.40130901394712165,0.1319715569707885,0.8066198197934548,0.6315980885212152,0.4105642993946863,0.451431229147932
Kanye West,Unknown,Garden,0.40206506415685267,0.21980800412072507,0.5518373781616407,0.6025351519884379,0.5838693928203699,0.45288664085621955
Lil Wayne,Tha Carter V (Deluxe),Dope New Gospel,0.2612241874951802,0.18392820179969238,0.781049227538156,0.6601806470444103,0.6124370293875234,0.47595123639075654
Kanye West,Graduation,Bittersweet Poetry,0.2854729653420867,0.6027014207827277,0.5374211815933712,0.6881781925644905,0.7614113383066456,0.5707631811287762
Dave,The Boy Who Played the Harp,Marvellous,0.3163564754845203,0.4253781711019586,0.7682966271339136,0.6760326136925662,0.2887599384473652,0.4824320430425344
Drake,UTOPIA,SIRENS,0.31648987089061387,0.7992558769271696,0.5455791900305814,0.7023612075360618,0.23704247203251327,0.5249904569529434
Kanye West,GOOD Fridays,So Appalled,0.3687234362703164,0.6037945996922908,0.7803002803466345,0.654606555566066,0.7236934272730531,0.6236830620359833
Drake,PARTYNEXTDOOR 3 (P3),Not Nice,0.19609238324814676,0.6466574303488254,0.5445447860923891,0.6693212398351636,0.2758753869873948,0.465365054828067
Drake,Room for Improvement,Special,0.3057388380066757,0.3712417152594596,0.4933488509897414,0.6764629475904401,0.6046288432919176,0.47502317741109784
Lil Wayne,Funeral (Deluxe),Russian Roulette,0.3409131614382478,0.2526843181248759,0.762849472533785,0.6688990952799789,0.658155996288306,0.5158896698752835
Drake,High Off Life,Life Is Good,0.2989049195619079,0.5533330091894783,0.6255705046576002,0.662360025295574,0.09603511620095777,0.4417893641757989
Kanye West,SKINS,One Minute,0.3344317371629398,0.20162805584189875,0.5677660862679839,0.6669260333783513,0.570328802464205,0.4449512441462531
Kendrick Lamar,Kendrick Lamar,Uncle Bobby & Jason Keaton,0.39594259349310035,0.12824148204464705,0.7090450786378157,0.6338745067577821,0.44699690823370575,0.43753846259775353
Drake,"Honestly, Nevermind",Calling My Name,0.3433931614684045,0.0519097631367727,0.43342540856710493,0.5898605848210512,0.21574156796421337,0.2999685561072954
Kendrick Lamar,Mr. Morale & The Big Steppers,Crown,0.30997057249315874,0.7888049700561665,0.6259936198009975,0.7095720726551382,0.670133619100711,0.6248566156912858
Drake,Take Care,HYFR (Hell Ya Fucking Right),0.3448404047046577,0.5164856464641291,0.7307226968130449,0.7041368321247548,0.4440092945910836,0.5386564156565028
Lil Wayne,I Am Not a Human Being II,Hello,0.36721722600003925,0.3524866529175246,0.7482499839077623,0.5961181605024531,0.7173312879978451,0.5440990868858785
Drake,If You’re Reading This It’s Too Late,No Tellin’,0.37368735831570854,0.4411299059453016,0.6654687648838872,0.6619774870542178,0.5930103083099773,0.5360123858463727
Kendrick Lamar,Lil Fats Presents Coast 2 Coast 224,The Jig Is Up (Dump’n),0.33438803692141295,0.15992847352035836,0.8236958057069752,0.6957299904532316,0.700067405183979,0.5159718665105478
Kanye West,The Life of Pablo,Freestyle 4,0.391171953489083,0.40401501061776024,0.5965350402880811,0.6063566489881049,0.17006611921420825,0.4235118726009303
Kanye West,Get Well Soon...,Home (Windy),0.33195107467652546,0.10703495004218547,0.6659811400474888,0.6746688865494328,0.5803927088302819,0.44362405520382053
Drake,Unknown,No Good*,0.3579234146885726,0.3122094146320167,0.5272373019610552,0.68175243809055,0.007544822006998384,0.35885632710291193
Kendrick Lamar,Sleeping in Class,Ridin’ Roun Town (Remix),0.33363226979926325,0.18888585712083328,0.9021545880584902,0.67832776757155,0.24738058310965913,0.4456041176094233
Drake,Iceman,What Did I Miss?,0.3660028602827664,0.7309545645741454,0.68122834382581,0.7055098962611651,0.5291894845104448,0.6038492633065153
Lil Wayne,"Like Father, Like Son",Shooter,0.40217425411715724,0.42353949178069267,0.7135115689893978,0.6777048738029149,0.7612510965699002,0.5829279879509015
Kanye West,Unknown,Wheels Fall Off,0.3277212361566449,0.0,0.41591395005673654,0.6381651601967154,0.2584893750458806,0.29614968628135974
Lil Wayne,Kiss the Ring,Take It to the Head,0.3210585403528379,0.2848873516172046,0.5677020164287928,0.6580316271773305,0.6727457599031361,0.4822278453178541
Kanye West,King or the Fool: An Opera Volume I,Another You,0.26170403867023345,0.7643507918846311,0.7105897517437345,0.6705976237687405,0.5021100412984781,0.5865581078789581
Kanye West,DAYTONA,What Would Meek Do?,0.4587135394971134,0.29027796877476403,0.5923715006426478,0.5694531153534936,0.18593537076312788,0.40539154167729285
Lil Wayne,The R.E.D. Album,Red Nation,0.35240379953399154,0.10635391954959897,0.7361286374445382,0.6446115683247842,0.4934592053025185,0.439678543592327
Kendrick Lamar,Overly Dedicated,Michael Jordan,0.2616431748424907,0.5476161707889415,0.654889690086714,0.6725912439646369,0.5681411674028634,0.5347275357583445
Lil Wayne,Unknown,Want You,0.2443888225783338,0.7956145294328603,0.4738480046421636,0.679165355793942,0.6593809258308936,0.5763019863375846
Kanye West,Graduation,Drunk and Hot Girls,0.3970995075566458,0.512243025550516,0.5959790111022241,0.6544251520600134,0.24676666133259909,0.47419356519492484
Lil Wayne,Dangerous Woman (Japanese Import),Let Me Love You,0.25444037276018155,0.31432194272247543,0.509931279353318,0.6891972294134214,0.3813921240234101,0.41111282532001403
Drake,Views,One Dance,0.2501089660537604,0.45658940081010385,0.5569473081301023,0.6735435896799961,0.5087792595963393,0.47834599541056577
Kanye West,The Blueprint 3,A Star Is Born,0.2324927004648958,0.7481745991085609,0.03426431129109394,0.47850510881459857,0.0,0.31217081845052796
Kanye West,Yandhi,Law of Attraction,0.3030247176850574,0.7908882599111368,0.4920530930439243,0.6704668843891853,0.20580981476638152,0.4984696227352346
Kendrick Lamar,Z,Babylon,0.42724820248979867,0.336937772992402,0.742812673642524,0.7047465468438426,0.7112448505004818,0.5662075706012378
Drake,PARTYNEXTDOOR TWO,Recognize,0.22754142232770594,0.7715003908515936,0.6832605728395518,0.6970656799694679,0.23993666192528965,0.527582681126828
Kanye West,VULTURES 2 (Digital Deluxe),LIFESTYLE,0.33189525772881834,0.4716436841997758,0.8161599696385151,0.6596498298178394,0.27846091897221004,0.5021616247905285
Kanye West,The Blueprint 3,Hate,0.48245253534877536,0.3852457374125943,0.7245760550857383,0.6316525239749855,0.5616252076659579,0.5447900725694907
Kendrick Lamar,Section.80,Ronald Reagan Era (His Evils),0.5149547436578745,0.2886547974513546,0.8785465174745153,0.603024490019876,0.7175429510901602,0.5848262153103301
Kanye West,Fan of a Fan,I’m So Raw,0.29370380416584563,0.33728222576494093,0.6086491370172936,0.6408088205875441,0.5435362506054118,0.469619717887077
Lil Wayne,Dedication 6: Reloaded,Back from the 80's,0.513618295250122,0.48118708426017825,0.7504261514432917,0.6892463118057118,0.7344633968566413,0.6233852865459124
Lil Wayne,Dedication 6: Reloaded,Main Things,0.30728780905315584,0.310980011400701,0.6229071573672407,0.665998397855464,0.18127516692299292,0.3999387891971727
Lil Wayne,Dedication 4,No Lie Remix,0.46376954340773907,0.1889584507403043,0.6551557401715007,0.6412934274007336,0.5377480541636127,0.47476829434375656
Kanye West,4 (Deluxe Edition),Party,0.355091313090336,0.3027509775231942,0.8919002848667414,0.6658450314133121,0.8302745771217552,0.591017734108562
Lil Wayne,Tha Carter VI (Bonus),Bells,0.41051513930722056,0.150388655679736,0.7836558118427387,0.6423506511589904,0.23637057669845615,0.42005806716346566
Drake,WASTELAND,WASTING TIME,0.3110763926621568,0.2507174036433867,0.6633004232663651,0.6847439346991354,0.44591766295395274,0.4494498368922119
Kanye West,Unknown,Nah Nah Nah,0.29907400676111007,0.4512571178171132,0.5940697172317048,0.6532811264751577,0.17432208626647627,0.42429961047741016
Dave,The Boy Who Played the Harp,No Weapons,0.42564275614364433,0.2702558932484422,0.4980966237351581,0.708030920888246,0.46069881918756944,0.4506562512586218
Lil Wayne,We The Best,We Takin’ Over,0.3274518537311812,0.3416657489257051,0.8025910545332253,0.6402575659627313,0.4185196728306281,0.4911675883448429
